Serial Number:20293298 --

Date Time - GMT +05:00,"Temp, (*F)","RH, (%)","DewPt, (*F)",Host Connect,Button Down,EOF,
2018-05-07 23:53:23,49.45,98.90,49.17, , , ,
2018-05-08 00:08:23,49.45,98.50,49.06, , , ,
2018-05-08 00:23:23,49.37,98.50,48.98, , , ,
2018-05-08 00:38:23,49.45,98.95,49.18, , , ,
2018-05-08 00:53:23,49.45,98.55,49.07, , , ,
2018-05-08 01:08:23,49.22,99.69,49.15, , , ,
2018-05-08 01:23:23,49.29,99.72,49.24, , , ,
2018-05-08 01:38:23,49.22,99.66,49.14, , , ,
2018-05-08 01:53:23,49.06,99.24,48.88, , , ,
2018-05-08 02:08:23,49.06,99.24,48.88, , , ,
2018-05-08 02:23:23,49.06,99.24,48.88, , , ,
2018-05-08 02:38:23,48.91,99.61,48.82, , , ,
2018-05-08 02:53:23,48.98,99.66,48.91, , , ,
2018-05-08 03:08:23,48.98,98.82,48.68, , , ,
2018-05-08 03:23:23,48.91,99.21,48.71, , , ,
2018-05-08 03:38:23,48.98,99.61,48.90, , , ,
2018-05-08 03:53:23,48.83,99.24,48.64, , , ,
2018-05-08 04:08:23,48.67,99.16,48.47, , , ,
2018-05-08 04:23:23,48.75,99.19,48.55, , , ,
2018-05-08 04:38:23,48.67,99.21,48.48, , , ,
2018-05-08 04:53:23,48.44,98.74,48.12, , , ,
2018-05-08 05:08:23,48.21,99.16,48.00, , , ,
2018-05-08 05:23:23,47.90,98.31,47.47, , , ,
2018-05-08 05:38:23,48.13,98.29,47.69, , , ,
2018-05-08 05:53:23,50.68,97.94,50.14, , , ,
2018-05-08 06:08:23,52.30,92.44,50.20, , , ,
2018-05-08 06:23:23,53.77,90.94,51.21, , , ,
2018-05-08 06:38:23,53.62,88.09,50.20, , , ,
2018-05-08 06:53:23,54.85,93.67,53.09, , , ,
2018-05-08 07:08:23,54.93,87.01,51.16, , , ,
2018-05-08 07:23:23,56.32,84.09,51.60, , , ,
2018-05-08 07:38:23,57.40,83.89,52.60, , , ,
2018-05-08 07:53:23,56.63,84.23,51.95, , , ,
2018-05-08 08:08:23,57.25,83.01,52.16, , , ,
2018-05-08 08:23:23,58.48,85.19,54.08, , , ,
2018-05-08 08:38:23,59.10,86.59,55.13, , , ,
2018-05-08 08:53:23,58.71,84.93,54.23, , , ,
2018-05-08 09:08:23,60.03,83.21,54.95, , , ,
2018-05-08 09:23:23,60.95,84.34,56.23, , , ,
2018-05-08 09:38:23,61.80,80.82,55.88, , , ,
2018-05-08 09:53:23,60.03,85.10,55.57, , , ,
2018-05-08 10:08:23,58.64,86.64,54.70, , , ,
2018-05-08 10:23:23,60.03,85.07,55.56, , , ,
2018-05-08 10:38:23,58.40,86.92,54.56, , , ,
2018-05-08 10:53:23,57.32,89.75,54.37, , , ,
2018-05-08 11:08:23,57.86,88.57,54.54, , , ,
2018-05-08 11:23:23,59.25,87.90,55.70, , , ,
2018-05-08 11:38:23,58.25,90.00,55.36, , , ,
2018-05-08 11:53:23,56.78,92.63,54.70, , , ,
2018-05-08 12:08:23,56.24,94.26,54.64, , , ,
2018-05-08 12:23:23,56.17,95.48,54.92, , , ,
2018-05-08 12:38:23,56.17,95.53,54.93, , , ,
2018-05-08 12:53:23,56.40,93.10,54.46, , , ,
2018-05-08 13:08:23,57.17,89.75,54.22, , , ,
2018-05-08 13:23:23,57.25,78.93,50.80, , , ,
2018-05-08 13:38:23,58.48,74.22,50.33, , , ,
2018-05-08 13:53:23,60.03,77.42,52.98, , , ,
2018-05-08 14:08:23,59.95,81.13,54.18, , , ,
2018-05-08 14:23:23,58.64,85.66,54.38, , , ,
2018-05-08 14:38:23,57.63,87.37,53.94, , , ,
2018-05-08 14:53:23,57.17,86.87,53.32, , , ,
2018-05-08 15:08:23,57.09,88.90,53.88, , , ,
2018-05-08 15:23:23,56.40,90.91,53.80, , , ,
2018-05-08 15:38:23,56.24,90.44,53.51, , , ,
2018-05-08 15:53:23,55.78,91.32,53.32, , , ,
2018-05-08 16:08:23,56.24,92.14,54.02, , , ,
2018-05-08 16:23:23,56.32,92.14,54.10, , , ,
2018-05-08 16:38:23,56.01,95.02,54.63, , , ,
2018-05-08 16:53:23,55.78,92.06,53.54, , , ,
2018-05-08 17:08:23,55.70,93.40,53.85, , , ,
2018-05-08 17:23:23,55.62,94.64,54.14, , , ,
2018-05-08 17:38:23,55.24,95.32,53.95, , , ,
2018-05-08 17:53:23,55.24,95.40,53.97, , , ,
2018-05-08 18:08:23,55.08,96.18,54.04, , , ,
2018-05-08 18:23:23,55.16,95.32,53.87, , , ,
2018-05-08 18:38:23,55.01,95.32,53.72, , , ,
2018-05-08 18:53:23,54.70,96.07,53.63, , , ,
2018-05-08 19:08:23,54.85,96.95,54.03, , , ,
2018-05-08 19:23:23,54.78,96.93,53.95, , , ,
2018-05-08 19:38:23,54.39,98.47,53.99, , , ,
2018-05-08 19:53:23,54.16,99.21,53.97, , , ,
2018-05-08 20:08:23,54.31,95.61,53.11, , , ,
2018-05-08 20:23:23,54.16,97.59,53.52, , , ,
2018-05-08 20:38:23,53.85,98.82,53.55, , , ,
2018-05-08 20:53:23,53.62,95.91,52.50, , , ,
2018-05-08 21:08:23,53.62,97.14,52.85, , , ,
2018-05-08 21:23:23,53.39,98.76,53.07, , , ,
2018-05-08 21:38:23,53.39,98.37,52.96, , , ,
2018-05-08 21:53:23,53.15,98.68,52.82, , , ,
2018-05-08 22:08:23,52.84,97.41,52.15, , , ,
2018-05-08 22:23:23,52.77,96.66,51.87, , , ,
2018-05-08 22:38:23,52.61,98.63,52.26, , , ,
2018-05-08 22:53:23,52.69,97.03,51.90, , , ,
2018-05-08 23:08:23,52.69,98.66,52.35, , , ,
2018-05-08 23:23:23,52.61,97.78,52.03, , , ,
2018-05-08 23:38:23,52.54,97.78,51.95, , , ,
2018-05-08 23:53:23,52.15,94.94,50.77, , , ,
2018-05-09 00:08:23,52.07,94.48,50.56, , , ,
2018-05-09 00:23:23,52.07,96.07,51.01, , , ,
2018-05-09 00:38:23,52.00,93.29,50.14, , , ,
2018-05-09 00:53:23,51.76,92.77,49.76, , , ,
2018-05-09 01:08:23,51.45,94.42,49.93, , , ,
2018-05-09 01:23:23,50.84,95.91,49.73, , , ,
2018-05-09 01:38:23,50.30,95.88,49.19, , , ,
2018-05-09 01:53:23,49.22,96.12,48.18, , , ,
2018-05-09 02:08:23,48.83,95.61,47.65, , , ,
2018-05-09 02:23:23,48.52,95.15,47.21, , , ,
2018-05-09 02:38:23,48.13,91.07,45.67, , , ,
2018-05-09 02:53:23,47.98,91.90,45.75, , , ,
2018-05-09 03:08:23,48.52,91.54,46.19, , , ,
2018-05-09 03:23:23,48.37,90.20,45.64, , , ,
2018-05-09 03:38:23,48.60,86.17,44.67, , , ,
2018-05-09 03:53:23,48.98,84.85,44.64, , , ,
2018-05-09 04:08:23,48.60,88.26,45.30, , , ,
2018-05-09 04:23:23,47.52,93.04,45.62, , , ,
2018-05-09 04:38:23,46.98,94.13,45.39, , , ,
2018-05-09 04:53:23,45.59,91.51,43.27, , , ,
2018-05-09 05:08:23,43.35,98.34,42.92, , , ,
2018-05-09 05:23:23,42.88,97.89,42.34, , , ,
2018-05-09 05:38:23,42.57,98.29,42.13, , , ,
2018-05-09 05:53:23,42.03,95.83,40.94, , , ,
2018-05-09 06:08:23,41.42,99.64,41.33, , , ,
2018-05-09 06:23:23,41.65,98.07,41.15, , , ,
2018-05-09 06:38:23,41.72,98.52,41.35, , , ,
2018-05-09 06:53:23,41.80,96.55,40.90, , , ,
2018-05-09 07:08:23,42.50,98.66,42.15, , , ,
2018-05-09 07:23:23,43.81,94.86,42.44, , , ,
2018-05-09 07:38:23,48.75,96.44,47.80, , , ,
2018-05-09 07:53:23,48.44,96.79,47.59, , , ,
2018-05-09 08:08:23,49.68,89.56,46.76, , , ,
2018-05-09 08:23:23,48.75,90.25,46.04, , , ,
2018-05-09 08:38:23,48.52,90.72,45.95, , , ,
2018-05-09 08:53:23,50.99,92.28,48.85, , , ,
2018-05-09 09:08:23,53.39,91.40,50.97, , , ,
2018-05-09 09:23:23,54.62,85.58,50.41, , , ,
2018-05-09 09:38:23,54.47,70.56,45.12, , , ,
2018-05-09 09:53:23,53.93,78.09,47.28, , , ,
2018-05-09 10:08:23,56.40,67.18,45.67, , , ,
2018-05-09 10:23:23,55.70,75.30,48.03, , , ,
2018-05-09 10:38:23,54.31,77.25,47.37, , , ,
2018-05-09 10:53:23,55.01,72.07,46.20, , , ,
2018-05-09 11:08:23,55.86,71.21,46.70, , , ,
2018-05-09 11:23:23,55.93,72.45,47.23, , , ,
2018-05-09 11:38:23,58.33,70.88,48.95, , , ,
2018-05-09 11:53:23,57.63,68.14,47.23, , , ,
2018-05-09 12:08:23,58.33,73.34,49.86, , , ,
2018-05-09 12:23:23,56.63,76.58,49.38, , , ,
2018-05-09 12:38:23,56.78,73.92,48.59, , , ,
2018-05-09 12:53:23,58.48,70.17,48.83, , , ,
2018-05-09 13:08:23,57.40,71.24,48.19, , , ,
2018-05-09 13:23:23,58.33,70.14,48.67, , , ,
2018-05-09 13:38:23,57.86,73.63,49.52, , , ,
2018-05-09 13:53:23,57.63,71.92,48.67, , , ,
2018-05-09 14:08:23,56.71,74.07,48.57, , , ,
2018-05-09 14:23:23,56.71,74.01,48.54, , , ,
2018-05-09 14:38:23,56.63,72.24,47.82, , , ,
2018-05-09 14:53:23,56.55,78.52,49.98, , , ,
2018-05-09 15:08:23,56.09,75.18,48.37, , , ,
2018-05-09 15:23:23,55.55,78.23,48.91, , , ,
2018-05-09 15:38:23,55.39,77.83,48.62, , , ,
2018-05-09 15:53:23,55.47,75.21,47.78, , , ,
2018-05-09 16:08:23,55.47,75.56,47.90, , , ,
2018-05-09 16:23:23,55.01,73.72,46.80, , , ,
2018-05-09 16:38:23,54.54,75.97,47.15, , , ,
2018-05-09 16:53:23,54.47,76.96,47.42, , , ,
2018-05-09 17:08:23,54.08,73.28,45.74, , , ,
2018-05-09 17:23:23,53.93,76.38,46.69, , , ,
2018-05-09 17:38:23,53.54,77.16,46.59, , , ,
2018-05-09 17:53:23,53.08,80.31,47.20, , , ,
2018-05-09 18:08:23,52.69,80.13,46.76, , , ,
2018-05-09 18:23:23,52.46,79.67,46.38, , , ,
2018-05-09 18:38:23,52.15,80.05,46.21, , , ,
2018-05-09 18:53:23,52.15,81.51,46.69, , , ,
2018-05-09 19:08:23,51.84,80.59,46.09, , , ,
2018-05-09 19:23:23,51.84,83.18,46.92, , , ,
2018-05-09 19:38:23,51.84,82.33,46.65, , , ,
2018-05-09 19:53:23,51.38,85.58,47.22, , , ,
2018-05-09 20:08:23,51.15,86.50,47.28, , , ,
2018-05-09 20:23:23,50.91,86.37,47.01, , , ,
2018-05-09 20:38:23,50.84,87.20,47.19, , , ,
2018-05-09 20:53:23,50.76,89.70,47.87, , , ,
2018-05-09 21:08:23,50.53,88.43,47.26, , , ,
2018-05-09 21:23:23,50.14,88.45,46.88, , , ,
2018-05-09 21:38:23,49.68,92.50,47.61, , , ,
2018-05-09 21:53:23,49.68,91.70,47.38, , , ,
2018-05-09 22:08:23,50.14,90.14,47.38, , , ,
2018-05-09 22:23:23,50.53,90.20,47.78, , , ,
2018-05-09 22:38:23,50.61,90.50,47.95, , , ,
2018-05-09 22:53:23,50.22,89.73,47.34, , , ,
2018-05-09 23:08:23,50.06,91.76,47.78, , , ,
2018-05-09 23:23:23,49.91,92.11,47.73, , , ,
2018-05-09 23:38:23,49.76,94.15,48.16, , , ,
2018-05-09 23:53:23,49.83,92.47,47.76, , , ,
2018-05-10 00:08:23,49.29,95.29,48.02, , , ,
2018-05-10 00:23:23,49.06,94.88,47.68, , , ,
2018-05-10 00:38:23,48.83,93.96,47.19, , , ,
2018-05-10 00:53:23,48.75,93.18,46.89, , , ,
2018-05-10 01:08:23,48.29,93.91,46.63, , , ,
2018-05-10 01:23:23,47.90,91.79,45.65, , , ,
2018-05-10 01:38:23,47.44,95.40,46.20, , , ,
2018-05-10 01:53:23,46.98,96.12,45.94, , , ,
2018-05-10 02:08:23,46.98,96.50,46.05, , , ,
2018-05-10 02:23:23,46.74,96.50,45.82, , , ,
2018-05-10 02:38:23,46.59,96.85,45.76, , , ,
2018-05-10 02:53:23,46.74,96.93,45.93, , , ,
2018-05-10 03:08:23,46.74,97.27,46.03, , , ,
2018-05-10 03:23:23,46.90,96.98,46.10, , , ,
2018-05-10 03:38:23,46.82,93.69,45.12, , , ,
2018-05-10 03:53:23,46.90,90.91,44.40, , , ,
2018-05-10 04:08:23,46.98,94.13,45.39, , , ,
2018-05-10 04:23:23,46.82,90.39,44.17, , , ,
2018-05-10 04:38:23,46.74,90.47,44.12, , , ,
2018-05-10 04:53:23,46.59,97.67,45.98, , , ,
2018-05-10 05:08:23,46.59,98.10,46.10, , , ,
2018-05-10 05:23:23,46.59,97.33,45.89, , , ,
2018-05-10 05:38:23,46.13,96.39,45.17, , , ,
2018-05-10 05:53:23,46.20,94.83,44.82, , , ,
2018-05-10 06:08:23,46.59,95.32,45.34, , , ,
2018-05-10 06:23:23,47.52,95.48,46.30, , , ,
2018-05-10 06:38:23,50.14,94.56,48.66, , , ,
2018-05-10 06:53:23,51.45,88.95,48.33, , , ,
2018-05-10 07:08:23,53.23,92.63,51.18, , , ,
2018-05-10 07:23:23,54.39,83.83,49.63, , , ,
2018-05-10 07:38:23,54.78,83.89,50.03, , , ,
2018-05-10 07:53:23,53.15,88.04,49.73, , , ,
2018-05-10 08:08:23,52.54,90.77,49.94, , , ,
2018-05-10 08:23:23,52.61,90.06,49.80, , , ,
2018-05-10 08:38:23,53.08,86.64,49.22, , , ,
2018-05-10 08:53:23,52.38,88.76,49.19, , , ,
2018-05-10 09:08:23,51.61,89.40,48.61, , , ,
2018-05-10 09:23:23,51.22,92.33,49.10, , , ,
2018-05-10 09:38:23,51.84,94.88,50.44, , , ,
2018-05-10 09:53:23,51.76,93.59,50.00, , , ,
2018-05-10 10:08:23,51.38,90.31,48.66, , , ,
2018-05-10 10:23:23,51.84,85.75,47.73, , , ,
2018-05-10 10:38:23,51.53,78.81,45.19, , , ,
2018-05-10 10:53:23,52.23,86.95,48.48, , , ,
2018-05-10 11:08:23,52.30,84.00,47.64, , , ,
2018-05-10 11:23:23,51.07,85.64,46.94, , , ,
2018-05-10 11:38:23,48.98,88.73,45.82, , , ,
2018-05-10 11:53:23,48.29,87.37,44.73, , , ,
2018-05-10 12:08:23,46.74,92.93,44.82, , , ,
2018-05-10 12:23:23,46.20,94.83,44.82, , , ,
2018-05-10 12:38:23,46.51,94.86,45.13, , , ,
2018-05-10 12:53:23,47.83,96.71,46.95, , , ,
2018-05-10 13:08:23,48.67,91.16,46.23, , , ,
2018-05-10 13:23:23,48.67,91.57,46.35, , , ,
2018-05-10 13:38:23,48.67,91.05,46.20, , , ,
2018-05-10 13:53:23,48.06,90.55,45.44, , , ,
2018-05-10 14:08:23,47.75,92.20,45.61, , , ,
2018-05-10 14:23:23,47.67,90.91,45.16, , , ,
2018-05-10 14:38:23,47.36,93.42,45.58, , , ,
2018-05-10 14:53:23,46.90,94.51,45.42, , , ,
2018-05-10 15:08:23,46.59,95.64,45.43, , , ,
2018-05-10 15:23:23,46.13,95.67,44.97, , , ,
2018-05-10 15:38:23,45.35,96.28,44.37, , , ,
2018-05-10 15:53:23,44.81,96.60,43.92, , , ,
2018-05-10 16:08:23,44.81,95.07,43.50, , , ,
2018-05-10 16:23:23,44.81,94.26,43.28, , , ,
2018-05-10 16:38:23,44.97,95.05,43.65, , , ,
2018-05-10 16:53:23,45.12,93.45,43.36, , , ,
2018-05-10 17:08:23,45.51,96.36,44.55, , , ,
2018-05-10 17:23:23,45.35,95.88,44.26, , , ,
2018-05-10 17:38:23,44.81,91.81,42.59, , , ,
2018-05-10 17:53:23,44.43,94.97,43.09, , , ,
2018-05-10 18:08:23,44.35,95.32,43.11, , , ,
2018-05-10 18:23:23,43.89,95.64,42.73, , , ,
2018-05-10 18:38:23,43.73,94.51,42.27, , , ,
2018-05-10 18:53:23,43.66,94.83,42.28, , , ,
2018-05-10 19:08:23,43.58,93.64,41.88, , , ,
2018-05-10 19:23:23,43.42,93.99,41.82, , , ,
2018-05-10 19:38:23,43.66,93.29,41.86, , , ,
2018-05-10 19:53:23,43.96,89.17,41.00, , , ,
2018-05-10 20:08:23,43.89,90.09,41.18, , , ,
2018-05-10 20:23:23,43.58,91.21,41.20, , , ,
2018-05-10 20:38:23,43.73,90.88,41.26, , , ,
2018-05-10 20:53:23,43.96,87.62,40.54, , , ,
2018-05-10 21:08:23,44.12,89.20,41.16, , , ,
2018-05-10 21:23:23,44.20,89.62,41.35, , , ,
2018-05-10 21:38:23,44.27,88.07,40.98, , , ,
2018-05-10 21:53:23,43.89,89.26,40.94, , , ,
2018-05-10 22:08:23,43.58,89.53,40.72, , , ,
2018-05-10 22:23:23,43.66,89.12,40.67, , , ,
2018-05-10 22:38:23,43.66,89.12,40.67, , , ,
2018-05-10 22:53:23,43.73,88.84,40.67, , , ,
2018-05-10 23:08:23,43.73,88.84,40.67, , , ,
2018-05-10 23:23:23,44.04,87.95,40.72, , , ,
2018-05-10 23:38:23,44.43,84.65,40.11, , , ,
2018-05-10 23:53:23,44.50,87.59,41.07, , , ,
2018-05-11 00:08:23,44.27,84.74,39.98, , , ,
2018-05-11 00:23:23,44.04,87.23,40.50, , , ,
2018-05-11 00:38:23,44.12,86.39,40.33, , , ,
2018-05-11 00:53:23,44.12,86.39,40.33, , , ,
2018-05-11 01:08:23,44.20,83.86,39.64, , , ,
2018-05-11 01:23:23,43.66,86.76,39.98, , , ,
2018-05-11 01:38:23,43.42,85.78,39.46, , , ,
2018-05-11 01:53:23,43.50,87.15,39.95, , , ,
2018-05-11 02:08:23,43.35,85.05,39.17, , , ,
2018-05-11 02:23:23,43.27,85.44,39.21, , , ,
2018-05-11 02:38:23,43.19,87.09,39.62, , , ,
2018-05-11 02:53:23,42.88,85.72,38.91, , , ,
2018-05-11 03:08:23,43.04,85.33,38.95, , , ,
2018-05-11 03:23:23,42.96,84.06,38.49, , , ,
2018-05-11 03:38:23,43.11,85.33,39.02, , , ,
2018-05-11 03:53:23,43.11,86.17,39.28, , , ,
2018-05-11 04:08:23,42.96,85.72,38.99, , , ,
2018-05-11 04:23:23,43.04,85.02,38.86, , , ,
2018-05-11 04:38:23,42.96,84.57,38.64, , , ,
2018-05-11 04:53:23,42.88,84.12,38.43, , , ,
2018-05-11 05:08:23,43.04,84.48,38.69, , , ,
2018-05-11 05:23:23,42.96,83.75,38.40, , , ,
2018-05-11 05:38:23,43.58,85.50,39.53, , , ,
2018-05-11 05:53:23,46.82,79.01,40.68, , , ,
2018-05-11 06:08:23,50.14,73.72,42.10, , , ,
2018-05-11 06:23:23,51.53,76.00,44.24, , , ,
2018-05-11 06:38:23,51.38,74.77,43.67, , , ,
2018-05-11 06:53:23,51.69,67.03,41.12, , , ,
2018-05-11 07:08:23,51.15,68.95,41.33, , , ,
2018-05-11 07:23:23,52.30,69.87,42.79, , , ,
2018-05-11 07:38:23,51.76,70.73,42.59, , , ,
2018-05-11 07:53:23,51.45,74.39,43.61, , , ,
2018-05-11 08:08:23,51.69,74.30,43.80, , , ,
2018-05-11 08:23:23,52.00,77.05,45.05, , , ,
2018-05-11 08:38:23,53.93,77.28,47.00, , , ,
2018-05-11 08:53:23,53.69,79.07,47.39, , , ,
2018-05-11 09:08:23,54.70,78.20,48.07, , , ,
2018-05-11 09:23:23,56.17,73.04,47.67, , , ,
2018-05-11 09:38:23,57.86,78.06,51.10, , , ,
2018-05-11 09:53:23,57.79,76.32,50.41, , , ,
2018-05-11 10:08:23,58.79,74.60,50.77, , , ,
2018-05-11 10:23:23,59.02,70.67,49.54, , , ,
2018-05-11 10:38:23,58.95,74.22,50.78, , , ,
2018-05-11 10:53:23,60.18,75.65,52.49, , , ,
2018-05-11 11:08:23,59.18,75.18,51.35, , , ,
2018-05-11 11:23:23,58.95,72.51,50.15, , , ,
2018-05-11 11:38:23,59.41,71.48,50.21, , , ,
2018-05-11 11:53:23,58.40,76.00,50.90, , , ,
2018-05-11 12:08:23,57.09,77.08,50.01, , , ,
2018-05-11 12:23:23,56.78,77.10,49.72, , , ,
2018-05-11 12:38:23,56.40,79.27,50.09, , , ,
2018-05-11 12:53:23,56.17,79.79,50.04, , , ,
2018-05-11 13:08:23,55.55,80.51,49.67, , , ,
2018-05-11 13:23:23,54.62,82.25,49.34, , , ,
2018-05-11 13:38:23,53.69,85.02,49.32, , , ,
2018-05-11 13:53:23,53.23,84.54,48.72, , , ,
2018-05-11 14:08:23,53.31,82.39,48.10, , , ,
2018-05-11 14:23:23,53.69,86.31,49.73, , , ,
2018-05-11 14:38:23,53.77,84.71,49.30, , , ,
2018-05-11 14:53:23,53.69,87.15,49.99, , , ,
2018-05-11 15:08:23,54.00,84.62,49.50, , , ,
2018-05-11 15:23:23,53.39,85.95,49.31, , , ,
2018-05-11 15:38:23,53.39,86.70,49.55, , , ,
2018-05-11 15:53:23,53.62,85.02,49.25, , , ,
2018-05-11 16:08:23,53.54,87.68,50.00, , , ,
2018-05-11 16:23:23,53.62,86.73,49.78, , , ,
2018-05-11 16:38:23,53.23,87.62,49.68, , , ,
2018-05-11 16:53:23,53.23,86.37,49.29, , , ,
2018-05-11 17:08:23,53.00,87.48,49.41, , , ,
2018-05-11 17:23:23,53.08,85.02,48.72, , , ,
2018-05-11 17:38:23,52.92,82.33,47.71, , , ,
2018-05-11 17:53:23,52.77,84.60,48.28, , , ,
2018-05-11 18:08:23,52.23,83.13,47.28, , , ,
2018-05-11 18:23:23,51.61,82.30,46.42, , , ,
2018-05-11 18:38:23,50.99,82.50,45.87, , , ,
2018-05-11 18:53:23,50.68,82.05,45.43, , , ,
2018-05-11 19:08:23,50.45,82.13,45.23, , , ,
2018-05-11 19:23:23,50.45,82.59,45.37, , , ,
2018-05-11 19:38:23,50.22,82.98,45.27, , , ,
2018-05-11 19:53:23,49.91,83.78,45.22, , , ,
2018-05-11 20:08:23,49.83,82.81,44.84, , , ,
2018-05-11 20:23:23,49.68,81.05,44.12, , , ,
2018-05-11 20:38:23,49.76,82.79,44.76, , , ,
2018-05-11 20:53:23,49.68,84.17,45.12, , , ,
2018-05-11 21:08:23,49.68,84.06,45.08, , , ,
2018-05-11 21:23:23,49.52,84.48,45.06, , , ,
2018-05-11 21:38:23,49.22,84.09,44.64, , , ,
2018-05-11 21:53:23,49.14,83.27,44.30, , , ,
2018-05-11 22:08:23,48.91,83.98,44.30, , , ,
2018-05-11 22:23:23,48.60,84.06,44.02, , , ,
2018-05-11 22:38:23,48.29,81.73,42.99, , , ,
2018-05-11 22:53:23,48.21,80.53,42.52, , , ,
2018-05-11 23:08:23,48.29,82.70,43.29, , , ,
2018-05-11 23:23:23,48.21,83.98,43.62, , , ,
2018-05-11 23:38:23,47.90,84.34,43.43, , , ,
2018-05-11 23:53:23,47.75,85.52,43.64, , , ,
2018-05-12 00:08:23,47.52,83.78,42.87, , , ,
2018-05-12 00:23:23,47.21,85.44,43.08, , , ,
2018-05-12 00:38:23,47.05,85.02,42.80, , , ,
2018-05-12 00:53:23,47.05,85.44,42.93, , , ,
2018-05-12 01:08:23,46.82,85.41,42.69, , , ,
2018-05-12 01:23:23,46.67,87.48,43.16, , , ,
2018-05-12 01:38:23,46.74,86.76,43.02, , , ,
2018-05-12 01:53:23,46.90,87.09,43.28, , , ,
2018-05-12 02:08:23,46.98,86.67,43.23, , , ,
2018-05-12 02:23:23,47.05,85.10,42.83, , , ,
2018-05-12 02:38:23,46.90,85.83,42.90, , , ,
2018-05-12 02:53:23,46.59,83.27,41.81, , , ,
2018-05-12 03:08:23,46.51,83.24,41.72, , , ,
2018-05-12 03:23:23,46.51,82.79,41.58, , , ,
2018-05-12 03:38:23,46.59,85.47,42.48, , , ,
2018-05-12 03:53:23,46.44,86.62,42.68, , , ,
2018-05-12 04:08:23,46.44,84.09,41.91, , , ,
2018-05-12 04:23:23,45.97,84.12,41.46, , , ,
2018-05-12 04:38:23,45.74,83.27,40.97, , , ,
2018-05-12 04:53:23,45.43,81.08,39.98, , , ,
2018-05-12 05:08:23,45.20,78.90,39.06, , , ,
2018-05-12 05:23:23,45.35,82.36,40.31, , , ,
2018-05-12 05:38:23,45.66,81.88,40.46, , , ,
2018-05-12 05:53:23,48.44,78.75,42.17, , , ,
2018-05-12 06:08:23,51.69,75.30,44.15, , , ,
2018-05-12 06:23:23,54.00,71.50,45.03, , , ,
2018-05-12 06:38:23,53.15,67.78,42.81, , , ,
2018-05-12 06:53:23,53.62,69.48,43.90, , , ,
2018-05-12 07:08:23,55.62,62.66,43.11, , , ,
2018-05-12 07:23:23,56.09,66.15,44.97, , , ,
2018-05-12 07:38:23,57.17,61.65,44.15, , , ,
2018-05-12 07:53:23,57.63,67.18,46.85, , , ,
2018-05-12 08:08:23,58.17,69.66,48.34, , , ,
2018-05-12 08:23:23,57.17,74.07,49.01, , , ,
2018-05-12 08:38:23,58.17,72.36,49.36, , , ,
2018-05-12 08:53:23,58.71,73.66,50.35, , , ,
2018-05-12 09:08:23,59.33,73.81,51.00, , , ,
2018-05-12 09:23:23,59.72,72.07,50.73, , , ,
2018-05-12 09:38:23,60.88,72.66,52.07, , , ,
2018-05-12 09:53:23,61.65,73.07,52.97, , , ,
2018-05-12 10:08:23,61.18,70.32,51.48, , , ,
2018-05-12 10:23:23,59.95,76.12,52.44, , , ,
2018-05-12 10:38:23,59.56,78.78,53.00, , , ,
2018-05-12 10:53:23,58.02,81.33,52.36, , , ,
2018-05-12 11:08:23,57.40,80.82,51.59, , , ,
2018-05-12 11:23:23,55.47,86.53,51.55, , , ,
2018-05-12 11:38:23,54.08,91.51,51.69, , , ,
2018-05-12 11:53:23,53.93,90.97,51.37, , , ,
2018-05-12 12:02:17, , , , ,Logged, ,
2018-05-12 12:02:18, , , , ,Logged, ,
2018-05-12 12:02:19, , , , ,Logged, ,
2018-05-12 12:02:37, , , , ,Logged, ,
2018-05-12 12:02:38, , , , ,Logged, ,
2018-05-12 12:02:39, , , , ,Logged, ,
2018-05-12 12:02:40, , , , ,Logged, ,
2018-05-12 12:02:41, , , , ,Logged, ,
2018-05-12 12:02:45, , , , ,Logged, ,
2018-05-12 12:02:46, , , , ,Logged, ,
2018-05-12 12:02:47, , , , ,Logged, ,
2018-05-12 12:08:23,53.93,92.22,51.75, , , ,
2018-05-12 12:23:23,53.31,95.02,51.94, , , ,
2018-05-12 12:38:23,53.62,94.75,52.17, , , ,
2018-05-12 12:53:23,53.23,94.70,51.77, , , ,
2018-05-12 13:08:23,53.93,94.32,52.36, , , ,
2018-05-12 13:23:23,53.77,94.70,52.31, , , ,
2018-05-12 13:38:23,53.23,95.50,52.00, , , ,
2018-05-12 13:53:23,52.92,96.63,52.01, , , ,
2018-05-12 14:08:23,53.23,95.85,52.10, , , ,
2018-05-12 14:23:23,53.39,95.88,52.26, , , ,
2018-05-12 14:38:23,53.23,94.70,51.77, , , ,
2018-05-12 14:53:23,53.15,95.85,52.03, , , ,
2018-05-12 15:08:23,53.15,93.40,51.32, , , ,
2018-05-12 15:23:23,53.39,90.47,50.69, , , ,
2018-05-12 15:38:23,53.54,93.50,51.74, , , ,
2018-05-12 15:53:23,53.39,93.88,51.69, , , ,
2018-05-12 16:08:23,53.69,92.20,51.51, , , ,
2018-05-12 16:23:23,53.69,93.45,51.87, , , ,
2018-05-12 16:38:23,53.77,93.94,52.09, , , ,
2018-05-12 16:53:23,53.46,94.72,52.01, , , ,
2018-05-12 17:08:23,53.62,93.01,51.67, , , ,
2018-05-12 17:23:23,53.31,94.70,51.85, , , ,
